,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW)
16838,12,15,5.0,0.0,24.25,0.64,25.03,11.37,14.58,0.0,359.191
16839,12,16,5.0,0.0,23.78,0.18,25.83,11.37,3.49,0.0,327.85
16840,12,17,5.0,0.0,23.64,0.03,27.71,12.72,4.91,0.0,122.46
16841,12,18,5.0,0.0,23.62,0.01,28.7,12.72,3.64,0.0,0.0
16842,12,19,5.0,0.0,23.61,0.0,28.26,11.82,2.54,0.0,0.0
16843,12,20,5.0,0.0,23.61,0.0,26.76,10.92,1.58,0.0,0.0
16844,12,21,5.0,0.0,23.61,0.0,26.0,10.02,6.34,0.0,0.0
16845,12,22,5.0,0.0,23.61,0.0,25.12,9.13,6.65,0.0,0.0
16846,12,23,5.0,0.0,23.33,0.0,23.61,5.08,6.82,0.0,0.0
16847,12,24,5.0,0.0,22.91,0.0,22.57,2.38,2.38,0.0,0.0
16848,12,1,6.0,0.0,21.08,0.0,23.78,2.38,0.0,0.0,0.0
16849,12,2,6.0,0.0,22.59,0.0,22.78,1.92,0.0,0.0,0.0
16850,12,3,6.0,0.0,23.31,0.0,25.92,2.37,0.0,0.0,0.0
16851,12,4,6.0,0.0,23.58,0.16,27.06,1.92,0.0,0.0,0.0
16852,12,5,6.0,0.0,23.16,0.0,19.49,3.27,0.0,0.0,0.0
16853,12,6,6.0,0.0,22.52,0.0,20.64,6.43,0.0,0.0,0.0
16854,12,7,6.0,0.0,22.38,0.0,22.28,6.88,2.44,0.0,0.0
16855,12,8,6.0,0.0,22.23,0.0,24.5,7.78,2.38,0.0,100.77
16856,12,9,6.0,0.0,22.73,0.0,26.52,9.13,5.24,0.0,328.008
16857,12,10,6.0,0.0,23.11,0.0,26.23,10.47,2.06,0.0,510.638
16858,12,11,6.0,0.0,23.52,0.0,26.68,12.72,1.59,0.0,641.254
16859,12,12,6.0,0.0,24.04,0.43,30.03,14.07,11.44,0.28,708.536
16860,12,13,6.0,0.0,24.22,0.61,29.68,13.17,4.92,0.87,704.829
16861,12,14,6.0,0.0,24.27,0.58,28.02,12.27,15.57,1.47,667.568
16862,12,15,6.0,0.0,24.56,0.72,26.07,11.37,14.62,1.88,546.621
16863,12,16,6.0,0.0,24.09,0.24,25.38,11.37,3.49,1.77,371.82
16864,12,17,6.0,0.0,23.75,0.11,27.28,12.72,4.92,1.21,131.774
16865,12,18,6.0,0.0,23.69,0.08,27.85,12.72,3.66,0.53,0.0
16866,12,19,6.0,0.0,23.62,0.01,27.89,11.82,2.54,0.05,0.0
16867,12,20,6.0,0.0,23.61,0.0,27.15,10.92,1.59,0.0,0.0
16868,12,21,6.0,0.0,23.61,0.0,26.67,10.02,6.35,0.01,0.0
16869,12,22,6.0,0.0,23.61,0.0,26.1,9.13,6.68,0.0,0.0
16870,12,23,6.0,0.0,23.6,0.0,24.67,5.08,6.83,0.0,0.0
16871,12,24,6.0,0.0,23.27,0.0,23.29,2.38,2.38,0.0,0.0
16872,12,1,7.0,0.0,21.88,0.0,24.21,2.38,0.0,0.0,0.0
16873,12,2,7.0,0.0,23.12,0.0,23.65,1.92,0.0,0.0,0.0
16874,12,3,7.0,0.0,23.8,0.0,26.93,2.37,0.0,0.0,0.0
16875,12,4,7.0,0.0,23.0,0.0,22.35,1.92,0.0,0.0,0.0
16876,12,5,7.0,0.0,23.04,0.0,22.92,3.27,0.0,0.0,0.0
16877,12,6,7.0,0.0,22.41,0.0,25.0,6.41,0.0,0.0,0.0
16878,12,7,7.0,0.0,22.09,0.0,25.74,6.88,0.0,0.0,0.0
16879,12,8,7.0,0.0,22.42,0.0,28.38,7.78,2.44,0.0,94.6712
16880,12,9,7.0,0.0,22.94,0.0,29.85,9.13,2.38,0.0,312.881
16881,12,10,7.0,0.0,23.46,0.0,30.61,10.47,2.38,0.0,491.583
16882,12,11,7.0,0.0,23.67,0.0,31.4,12.72,1.6,0.0,608.305
16883,12,12,7.0,0.0,24.31,0.46,33.75,14.07,11.46,1.83,673.109
16884,12,13,7.0,0.0,24.76,0.78,33.28,13.17,9.55,2.85,684.152
16885,12,14,7.0,0.0,24.93,0.72,31.16,12.27,15.6,3.66,628.215
16886,12,15,7.0,0.0,25.16,0.77,30.73,11.37,14.64,4.42,519.207
16887,12,16,7.0,0.0,24.78,0.33,32.0,11.37,3.98,4.65,352.333
16888,12,17,7.0,0.0,24.27,0.15,34.14,12.72,3.98,3.57,124.006
16889,12,18,7.0,0.0,23.94,0.13,35.93,12.72,3.66,2.65,0.0
16890,12,19,7.0,0.0,23.71,0.03,37.28,11.82,2.55,2.47,0.0
16891,12,20,7.0,0.0,23.65,0.02,37.65,10.92,1.59,2.5,0.0
16892,12,21,7.0,0.0,23.68,0.08,37.19,10.02,6.36,2.46,0.0
16893,12,22,7.0,0.0,23.61,0.01,36.57,9.13,6.68,2.18,0.0
16894,12,23,7.0,0.0,23.62,0.01,36.35,5.08,6.85,0.0,0.0
16895,12,24,7.0,0.0,23.45,0.0,35.09,2.38,0.0,0.03,0.0
16896,12,1,1.0,0.0,22.75,0.0,34.89,2.38,0.0,0.0,0.0
16897,12,2,1.0,0.0,24.02,0.0,33.57,1.92,0.0,0.0,0.0
16898,12,3,1.0,0.0,24.47,0.0,36.85,2.37,0.0,0.0,0.0
16899,12,4,1.0,0.0,23.48,0.0,32.94,1.92,0.0,0.03,0.0
16900,12,5,1.0,0.0,23.14,0.0,32.94,3.27,0.0,0.03,0.0
16901,12,6,1.0,0.0,22.68,0.0,34.46,6.41,0.0,0.0,0.0
16902,12,7,1.0,0.0,22.76,0.0,33.28,6.88,0.0,0.0,0.0
16903,12,8,1.0,0.0,23.06,0.0,34.64,7.78,2.45,0.0,81.6701
16904,12,9,1.0,0.0,23.58,0.0,36.15,9.13,2.39,0.0,270.541
16905,12,10,1.0,0.0,23.84,0.0,35.89,10.47,2.39,0.13,465.437
16906,12,11,1.0,0.0,24.14,0.0,35.13,12.72,1.6,2.22,583.281
16907,12,12,1.0,0.0,24.98,0.52,36.33,14.07,11.48,4.74,645.68
16908,12,13,1.0,0.0,25.58,0.87,36.15,13.17,9.57,5.83,657.969
16909,12,14,1.0,0.0,25.72,0.82,34.43,12.27,15.63,6.33,605.516
16910,12,15,1.0,0.0,25.83,0.85,34.76,11.37,14.67,6.75,504.776
16911,12,16,1.0,0.0,25.22,0.42,36.58,11.37,3.99,6.49,346.725
16912,12,17,1.0,0.0,24.6,0.22,38.97,12.72,3.99,5.45,121.582
16913,12,18,1.0,0.0,24.15,0.17,39.87,12.72,3.66,4.17,0.0
16914,12,19,1.0,0.0,23.82,0.03,39.94,11.82,2.55,3.27,0.0
16915,12,20,1.0,0.0,23.66,0.01,40.73,10.92,1.6,2.72,0.0
16916,12,21,1.0,0.0,23.65,0.05,41.1,10.02,6.37,2.65,0.0
16917,12,22,1.0,0.0,23.62,0.01,40.71,9.13,6.7,1.64,0.0
16918,12,23,1.0,0.0,23.62,0.01,39.1,5.08,6.86,0.0,0.0
16919,12,24,1.0,0.0,23.29,0.0,36.58,2.38,0.0,0.0,0.0
16920,12,1,2.0,0.0,22.32,0.0,37.93,2.38,0.0,0.0,0.0
16921,12,2,2.0,0.0,23.64,0.0,36.59,1.92,0.0,0.0,0.0
16922,12,3,2.0,0.0,24.3,0.0,39.29,2.37,0.0,0.0,0.0
16923,12,4,2.0,0.0,23.41,0.0,35.92,1.92,0.0,0.01,0.0
16924,12,5,2.0,0.0,23.18,0.0,36.06,3.27,0.0,0.0,0.0
16925,12,6,2.0,0.0,22.59,0.0,37.56,6.43,0.0,0.0,0.0
16926,12,7,2.0,0.0,22.82,0.0,37.2,6.88,2.44,0.0,0.0
16927,12,8,2.0,0.0,23.19,0.0,38.19,7.78,2.39,0.0,92.6607
16928,12,9,2.0,0.0,23.67,0.0,40.23,9.13,5.27,0.04,296.535
16929,12,10,2.0,0.0,23.97,0.0,38.49,10.47,2.08,0.91,470.989
16930,12,11,2.0,0.0,24.28,0.0,35.98,12.72,1.59,3.06,593.249
16931,12,12,2.0,0.0,25.18,0.56,36.36,14.07,11.5,5.24,634.25
16932,12,13,2.0,0.0,25.62,0.8,34.54,13.17,4.95,5.74,668.481
16933,12,14,2.0,0.0,25.65,0.8,32.35,12.27,15.66,5.65,618.521
16934,12,15,2.0,0.0,25.8,0.9,31.34,11.37,14.69,5.83,510.052
16935,12,16,2.0,0.0,25.31,0.46,30.3,11.37,3.52,5.74,351.289
16936,12,17,2.0,0.0,24.72,0.31,31.93,12.72,4.95,4.56,125.537
16937,12,18,2.0,0.0,24.16,0.27,34.1,12.72,3.67,3.01,0.0
16938,12,19,2.0,0.0,23.74,0.12,35.09,11.82,2.56,2.18,0.0
16939,12,20,2.0,0.0,23.66,0.05,34.85,10.92,1.59,1.7,0.0
16940,12,21,2.0,0.0,23.72,0.11,34.79,10.02,6.39,0.96,0.0
16941,12,22,2.0,0.0,23.62,0.01,34.51,9.13,6.7,0.33,0.0
16942,12,23,2.0,0.0,23.6,0.0,33.08,5.08,6.87,0.0,0.0
16943,12,24,2.0,0.0,23.23,0.0,31.76,2.38,2.4,0.0,0.0
16944,12,1,3.0,0.0,21.65,0.0,32.93,2.38,0.0,0.0,0.0
16945,12,2,3.0,0.0,23.52,0.0,30.59,1.92,0.0,0.0,0.0
16946,12,3,3.0,0.0,24.11,0.0,33.45,2.37,0.0,0.0,0.0
16947,12,4,3.0,0.0,23.16,0.0,30.31,1.92,0.0,0.0,0.0
16948,12,5,3.0,0.0,23.3,0.0,30.12,3.27,0.0,0.0,0.0
16949,12,6,3.0,0.0,22.78,0.0,30.58,6.43,0.0,0.0,0.0
16950,12,7,3.0,0.0,22.58,0.0,30.54,6.88,2.45,0.0,0.0
16951,12,8,3.0,0.0,22.66,0.0,33.61,7.78,2.4,0.0,86.7446
16952,12,9,3.0,0.0,23.48,0.0,39.07,9.13,5.28,0.02,285.898
16953,12,10,3.0,0.0,24.01,0.0,38.15,10.47,2.08,0.96,457.265
16954,12,11,3.0,0.0,24.36,0.0,34.65,12.72,1.6,3.2,574.286
16955,12,12,3.0,0.0,25.29,0.55,35.66,14.07,11.52,5.6,647.909
16956,12,13,3.0,0.0,25.77,0.79,34.94,13.17,4.96,6.35,660.675
16957,12,14,3.0,0.0,25.78,0.78,33.32,12.27,15.69,6.82,617.254
16958,12,15,3.0,0.0,25.9,0.9,32.46,11.37,14.72,6.47,514.355
16959,12,16,3.0,0.0,25.19,0.45,29.66,11.37,3.52,5.48,352.875
16960,12,17,3.0,0.0,24.54,0.3,28.68,12.72,4.96,4.16,125.77
16961,12,18,3.0,0.0,24.13,0.26,32.27,12.72,3.68,3.44,0.0
16962,12,19,3.0,0.0,23.77,0.11,35.56,11.82,2.56,3.07,0.0
16963,12,20,3.0,0.0,23.62,0.01,36.36,10.92,1.59,2.0,0.0
16964,12,21,3.0,0.0,23.61,0.01,37.27,10.02,6.4,1.61,0.0
16965,12,22,3.0,0.0,23.62,0.01,37.29,9.13,6.72,0.19,0.0
16966,12,23,3.0,0.0,23.62,0.01,36.17,5.08,6.88,0.0,0.0
16967,12,24,3.0,0.0,23.35,0.0,35.91,2.38,2.4,0.0,0.0
16968,12,1,4.0,0.0,22.0,0.0,36.95,2.38,0.0,0.0,0.0
16969,12,2,4.0,0.0,23.67,0.0,34.12,1.92,0.0,0.0,0.0
16970,12,3,4.0,0.0,24.26,0.0,36.47,2.37,0.0,0.0,0.0
16971,12,4,4.0,0.0,23.25,0.0,33.69,1.92,0.0,0.0,0.0
16972,12,5,4.0,0.0,23.06,0.0,34.03,3.27,0.0,0.0,0.0
16973,12,6,4.0,0.0,22.47,0.0,35.25,6.43,0.0,0.0,0.0
16974,12,7,4.0,0.0,22.8,0.0,35.2,6.88,2.46,0.0,0.0
16975,12,8,4.0,0.0,23.26,0.0,38.78,7.78,2.4,0.0,23.7914
16976,12,9,4.0,0.0,23.71,0.0,44.1,9.13,5.29,0.49,141.589
16977,12,10,4.0,0.0,24.14,0.0,43.73,10.47,2.08,2.42,244.744
16978,12,11,4.0,0.0,24.6,0.0,41.0,12.72,1.6,5.17,515.404
16979,12,12,4.0,0.0,25.53,0.54,40.05,14.07,11.54,11.24,312.849
16980,12,13,4.0,0.0,25.79,0.79,37.63,13.17,4.97,18.67,450.124
16981,12,14,4.0,0.0,25.79,0.79,35.64,12.27,15.72,20.26,590.708
16982,12,15,4.0,0.0,25.91,0.91,34.15,11.37,14.75,18.08,496.162
16983,12,16,4.0,0.0,25.48,0.48,35.5,11.37,3.53,12.85,334.74
16984,12,17,4.0,0.0,25.23,0.35,37.83,12.72,4.97,7.42,117.658
16985,12,18,4.0,0.0,24.89,0.32,39.24,12.72,3.68,6.4,0.0
16986,12,19,4.0,0.0,24.58,0.17,39.64,11.82,2.57,5.9,0.0
16987,12,20,4.0,0.0,24.4,0.12,39.09,10.92,1.6,5.59,0.0
16988,12,21,4.0,0.0,24.23,0.17,39.5,10.02,6.42,5.0,0.0
16989,12,22,4.0,0.0,23.78,0.03,40.55,9.13,6.73,4.11,0.0
16990,12,23,4.0,0.0,23.62,0.01,40.91,5.08,6.89,0.42,0.0
16991,12,24,4.0,0.0,23.53,0.0,39.95,2.38,2.41,0.54,0.0
16992,12,1,5.0,0.0,22.96,0.0,39.74,2.38,0.0,0.0,0.0
16993,12,2,5.0,0.0,24.21,0.0,38.11,1.92,0.0,0.0,0.0
16994,12,3,5.0,0.0,24.69,0.0,41.48,2.37,0.0,0.0,0.0
16995,12,4,5.0,0.0,23.73,0.0,37.82,1.92,0.0,0.26,0.0
16996,12,5,5.0,0.0,23.69,0.0,37.99,3.27,0.0,0.0,0.0
16997,12,6,5.0,0.0,23.37,0.0,42.5,6.43,0.0,0.1,0.0
16998,12,7,5.0,0.0,23.54,0.0,43.83,6.88,2.46,0.0,0.0
16999,12,8,5.0,0.0,23.69,0.01,46.5,7.78,2.41,0.0,50.1281
17000,12,9,5.0,0.0,24.13,0.0,48.99,9.13,5.3,3.08,180.325
17001,12,10,5.0,0.0,24.77,0.0,47.24,10.47,2.09,6.58,300.646
17002,12,11,5.0,0.0,25.0,0.0,44.22,12.72,1.6,14.93,361.768
17003,12,12,5.0,0.0,25.61,0.61,43.57,14.07,11.56,22.9,459.434
17004,12,13,5.0,0.0,25.87,0.87,41.0,13.17,4.98,28.43,427.144
17005,12,14,5.0,0.0,25.88,0.88,37.72,12.27,15.74,27.42,519.77
17006,12,15,5.0,0.0,25.99,0.99,36.62,11.37,14.77,23.13,388.898
17007,12,16,5.0,0.0,25.58,0.58,37.79,11.37,3.53,19.92,170.092
17008,12,17,5.0,0.0,25.4,0.4,41.06,12.72,4.98,19.15,78.0771
17009,12,18,5.0,0.0,25.37,0.37,44.94,12.72,3.69,15.3,0.0
17010,12,19,5.0,0.0,25.23,0.23,47.02,11.82,2.57,11.86,0.0
17011,12,20,5.0,0.0,25.15,0.2,46.84,10.92,1.6,9.75,0.0
17012,12,21,5.0,0.0,25.01,0.25,48.07,10.02,6.43,9.31,0.0
17013,12,22,5.0,0.0,24.62,0.12,49.46,9.13,6.74,9.0,0.0
17014,12,23,5.0,0.0,24.24,0.01,49.62,5.08,6.9,4.83,0.0
17015,12,24,5.0,0.0,24.01,0.01,48.98,2.38,2.41,2.82,0.0
17016,12,1,6.0,0.0,24.25,0.0,48.69,2.38,0.0,0.0,0.0
17017,12,2,6.0,0.0,25.04,0.0,48.22,1.92,0.0,0.0,0.0
17018,12,3,6.0,0.0,25.38,0.0,52.03,2.37,0.0,0.0,0.0
17019,12,4,6.0,0.0,24.49,0.22,46.68,1.92,0.0,0.58,0.0
17020,12,5,6.0,0.0,24.74,0.42,45.29,3.27,0.0,2.47,0.0
17021,12,6,6.0,0.0,24.38,0.06,46.76,6.43,0.0,4.01,0.0
17022,12,7,6.0,0.0,24.31,0.01,47.91,6.88,2.46,3.3,0.0
17023,12,8,6.0,0.0,24.56,0.01,48.78,7.78,2.41,2.82,75.5488
17024,12,9,6.0,0.0,24.93,0.0,49.65,9.13,5.31,7.15,269.228
17025,12,10,6.0,0.0,25.0,0.0,48.27,10.47,2.09,16.58,412.769
17026,12,11,6.0,0.0,25.01,0.01,45.29,12.72,1.6,21.29,352.882
17027,12,12,6.0,0.0,25.68,0.68,45.41,14.07,11.58,28.68,390.373
17028,12,13,6.0,0.0,25.96,0.96,44.62,13.17,4.99,32.09,480.138
17029,12,14,6.0,0.0,25.93,0.93,42.5,12.27,15.76,29.52,523.085
17030,12,15,6.0,0.0,26.02,1.03,39.7,11.37,14.8,24.79,501.925
17031,12,16,6.0,0.0,25.59,0.6,39.95,11.37,3.54,20.26,338.354
17032,12,17,6.0,0.0,25.46,0.46,41.87,12.72,4.98,17.63,118.44
17033,12,18,6.0,0.0,25.42,0.42,43.72,12.72,3.7,14.17,0.0
17034,12,19,6.0,0.0,25.27,0.27,44.49,11.82,2.57,13.45,0.0
17035,12,20,6.0,0.0,25.07,0.07,45.62,10.92,1.61,11.63,0.0
17036,12,21,6.0,0.0,24.99,0.11,47.66,10.02,6.43,9.47,0.0
17037,12,22,6.0,0.0,24.72,0.02,48.82,9.13,6.76,9.33,0.0
17038,12,23,6.0,0.0,24.54,0.01,49.47,5.08,6.92,6.15,0.0
17039,12,24,6.0,0.0,24.33,0.01,50.26,2.38,2.41,4.07,0.0
17040,12,1,7.0,0.0,24.77,0.0,50.02,2.38,0.0,0.0,0.0
17041,12,2,7.0,0.0,25.53,0.0,50.72,1.92,0.0,0.0,0.0
17042,12,3,7.0,0.0,25.66,0.0,55.59,2.37,0.0,0.0,0.0
17043,12,4,7.0,0.0,24.74,0.3,49.63,1.92,0.0,1.1,0.0
17044,12,5,7.0,0.0,24.72,0.22,49.66,3.27,0.0,0.83,0.0
17045,12,6,7.0,0.0,24.6,0.02,53.65,6.41,0.0,2.13,0.0
17046,12,7,7.0,0.0,24.62,0.01,53.59,6.88,0.0,2.87,0.0
17047,12,8,7.0,0.0,24.9,0.01,52.51,7.78,2.47,4.59,45.0849
17048,12,9,7.0,0.0,25.0,0.0,51.0,9.13,2.41,9.39,217.029
17049,12,10,7.0,0.0,25.01,0.01,48.87,10.47,2.41,15.41,304.934
17050,12,11,7.0,0.0,25.01,0.01,45.99,12.72,1.62,19.61,341.779
17051,12,12,7.0,0.0,25.69,0.69,44.7,14.07,11.6,24.51,560.764
17052,12,13,7.0,0.0,26.05,1.05,41.84,13.17,9.67,26.09,572.5
17053,12,14,7.0,0.0,26.0,1.0,39.53,12.27,15.79,25.58,548.239
17054,12,15,7.0,0.0,26.01,1.01,39.88,11.37,14.83,23.15,424.82
17055,12,16,7.0,0.0,25.6,0.6,40.13,11.37,4.03,20.48,276.391
17056,12,17,7.0,0.0,25.4,0.4,41.19,12.72,4.03,18.56,101.456
17057,12,18,7.0,0.0,25.37,0.37,43.4,12.72,3.7,14.6,0.0
17058,12,19,7.0,0.0,25.25,0.25,44.77,11.82,2.58,11.84,0.0
17059,12,20,7.0,0.0,25.22,0.24,44.45,10.92,1.61,9.23,0.0
17060,12,21,7.0,0.0,25.14,0.27,44.76,10.02,6.45,8.83,0.0
17061,12,22,7.0,0.0,24.98,0.16,45.5,9.13,6.76,9.01,0.0
17062,12,23,7.0,0.0,24.71,0.01,46.56,5.08,6.93,6.42,0.0
17063,12,24,7.0,0.0,24.57,0.01,47.02,2.38,0.0,3.93,0.0
17064,12,1,1.0,0.0,25.11,0.0,48.35,2.38,0.0,0.0,0.0
17065,12,2,1.0,0.0,25.65,0.0,50.64,1.92,0.0,0.0,0.0
17066,12,3,1.0,0.0,25.84,0.0,55.99,2.37,0.0,0.0,0.0
17067,12,4,1.0,0.0,24.9,0.32,49.5,1.92,0.0,1.62,0.0
17068,12,5,1.0,0.0,24.88,0.25,48.84,3.27,0.0,1.47,0.0
17069,12,6,1.0,0.0,24.8,0.02,51.05,6.41,0.0,3.28,0.0
17070,12,7,1.0,0.0,24.83,0.01,50.97,6.88,0.0,4.22,0.0
17071,12,8,1.0,0.0,24.99,0.01,51.07,7.78,2.48,7.92,38.0281
17072,12,9,1.0,0.0,25.01,0.01,50.05,9.13,2.43,16.58,166.429
17073,12,10,1.0,0.0,25.0,0.01,47.83,10.47,2.42,19.02,263.062
17074,12,11,1.0,0.0,25.01,0.01,45.9,12.72,1.61,22.86,307.244
17075,12,12,1.0,0.0,25.64,0.64,45.77,14.07,11.62,27.21,448.814
17076,12,13,1.0,0.0,26.04,1.05,45.73,13.17,9.68,31.52,465.737
17077,12,14,1.0,0.0,25.97,0.97,45.06,12.27,15.82,31.63,376.069
17078,12,15,1.0,0.0,25.97,0.97,45.15,11.37,14.86,28.46,281.506
17079,12,16,1.0,0.0,25.56,0.56,45.69,11.37,4.03,24.93,201.295
17080,12,17,1.0,0.0,25.31,0.31,47.46,12.72,4.04,23.11,23.6638
17081,12,18,1.0,0.0,25.26,0.26,48.37,12.72,3.71,22.58,0.0
17082,12,19,1.0,0.0,25.12,0.12,48.45,11.82,2.58,23.56,0.0
17083,12,20,1.0,0.0,25.09,0.1,48.16,10.92,1.61,24.12,0.0
17084,12,21,1.0,0.0,25.16,0.16,48.21,10.02,6.46,24.17,0.0
17085,12,22,1.0,0.0,24.19,0.03,47.64,9.13,6.78,6.07,0.0
17086,12,23,1.0,0.0,23.61,0.0,41.99,5.08,6.94,0.0,0.0
17087,12,24,1.0,0.0,23.38,0.0,37.67,2.38,0.0,0.0,0.0
17088,12,1,2.0,0.0,22.55,0.0,38.05,2.38,0.0,0.0,0.0
17089,12,2,2.0,0.0,23.9,0.0,36.6,1.92,0.0,0.0,0.0
17090,12,3,2.0,0.0,24.49,0.0,39.12,2.37,0.0,0.0,0.0
17091,12,4,2.0,0.0,23.46,0.0,34.9,1.92,0.0,0.0,0.0
17092,12,5,2.0,0.0,23.16,0.0,35.07,3.27,0.0,0.0,0.0
17093,12,6,2.0,0.0,22.85,0.0,36.62,6.43,0.0,0.0,0.0
17094,12,7,2.0,0.0,22.79,0.0,35.63,6.88,2.48,0.0,0.0
17095,12,8,2.0,0.0,23.0,0.0,36.44,7.78,2.42,0.0,79.6005
17096,12,9,2.0,0.0,23.55,0.0,38.96,9.13,5.33,0.0,287.457
17097,12,10,2.0,0.0,23.84,0.0,38.12,10.47,2.1,0.34,463.205
17098,12,11,2.0,0.0,24.3,0.0,35.07,12.72,1.61,3.1,585.633
17099,12,12,2.0,0.0,25.32,0.57,32.2,14.07,11.64,5.12,651.202
17100,12,13,2.0,0.0,25.77,0.78,28.36,13.17,5.01,7.13,674.895
17101,12,14,2.0,0.0,25.79,0.79,27.43,12.27,15.85,9.69,626.748
17102,12,15,2.0,0.0,25.91,0.91,28.0,11.37,14.87,8.43,518.324
17103,12,16,2.0,0.0,25.43,0.47,28.35,11.37,3.56,6.18,357.288
17104,12,17,2.0,0.0,24.91,0.32,29.69,12.72,5.01,5.23,130.682
17105,12,18,2.0,0.0,24.47,0.28,31.8,12.72,3.72,4.34,0.0
17106,12,19,2.0,0.0,24.15,0.13,33.04,11.82,2.59,4.01,0.0
17107,12,20,2.0,0.0,24.04,0.08,32.74,10.92,1.61,3.98,0.0
17108,12,21,2.0,0.0,23.95,0.14,33.41,10.02,6.47,3.64,0.0
17109,12,22,2.0,0.0,23.64,0.02,34.54,9.13,6.79,2.21,0.0
17110,12,23,2.0,0.0,23.62,0.01,34.38,5.08,6.95,0.0,0.0
17111,12,24,2.0,0.0,23.38,0.0,32.69,2.38,2.42,0.0,0.0
17112,12,1,3.0,0.0,22.17,0.0,33.37,2.38,0.0,0.0,0.0
17113,12,2,3.0,0.0,23.49,0.0,31.2,1.92,0.0,0.0,0.0
17114,12,3,3.0,0.0,24.19,0.0,33.9,2.37,0.0,0.0,0.0
17115,12,4,3.0,0.0,23.2,0.0,30.55,1.92,0.0,0.0,0.0
17116,12,5,3.0,0.0,23.46,0.0,30.31,3.27,0.0,0.0,0.0
17117,12,6,3.0,0.0,22.95,0.0,30.57,6.43,0.0,0.0,0.0
17118,12,7,3.0,0.0,22.68,0.0,29.74,6.88,2.46,0.0,0.0
17119,12,8,3.0,0.0,22.73,0.0,32.64,7.78,2.43,0.0,78.7193
17120,12,9,3.0,0.0,23.57,0.0,39.51,9.13,5.34,0.12,281.728
17121,12,10,3.0,0.0,24.17,0.0,38.7,10.47,2.1,1.74,455.624
17122,12,11,3.0,0.0,24.6,0.0,35.99,12.72,1.62,4.35,579.692
17123,12,12,3.0,0.0,25.48,0.57,37.1,14.07,11.66,6.37,647.358
17124,12,13,3.0,0.0,25.8,0.8,34.68,13.17,5.02,10.1,650.5
17125,12,14,3.0,0.0,25.8,0.8,34.11,12.27,15.87,12.32,605.967
17126,12,15,3.0,0.0,25.91,0.92,34.69,11.37,14.91,9.99,513.5
17127,12,16,3.0,0.0,25.44,0.47,35.18,11.37,3.56,7.32,352.236
17128,12,17,3.0,0.0,25.03,0.33,37.62,12.72,5.01,6.59,127.185
17129,12,18,3.0,0.0,24.72,0.3,39.67,12.72,3.73,5.96,0.0
17130,12,19,3.0,0.0,24.41,0.15,40.56,11.82,2.59,5.57,0.0
17131,12,20,3.0,0.0,24.16,0.02,40.65,10.92,1.62,4.92,0.0
17132,12,21,3.0,0.0,24.11,0.03,41.52,10.02,6.47,5.21,0.0
17133,12,22,3.0,0.0,23.98,0.01,42.78,9.13,6.81,4.7,0.0
17134,12,23,3.0,0.0,23.81,0.01,43.64,5.08,6.96,1.98,0.0
17135,12,24,3.0,0.0,23.63,0.0,44.07,2.38,2.42,1.41,0.0
17136,12,1,4.0,0.0,23.86,0.0,44.3,2.38,0.0,0.0,0.0
17137,12,2,4.0,0.0,24.73,0.0,43.89,1.92,0.0,0.0,0.0
17138,12,3,4.0,0.0,25.2,0.0,46.82,2.37,0.0,0.0,0.0
17139,12,4,4.0,0.0,24.42,0.22,43.08,1.92,0.0,0.68,0.0
17140,12,5,4.0,0.0,24.45,0.19,43.22,3.27,0.0,0.3,0.0
17141,12,6,4.0,0.0,24.31,0.03,47.61,6.43,0.0,0.44,0.0
17142,12,7,4.0,0.0,24.33,0.02,49.33,6.88,2.47,1.74,0.0
17143,12,8,4.0,0.0,24.58,0.01,51.22,7.78,2.43,3.28,65.0376
17144,12,9,4.0,0.0,24.81,0.01,53.41,9.13,5.35,6.84,119.891
17145,12,10,4.0,0.0,25.0,0.01,53.88,10.47,2.11,10.51,231.426
17146,12,11,4.0,0.0,25.01,0.01,52.24,12.72,1.63,21.25,285.106
17147,12,12,4.0,0.0,25.61,0.61,51.83,14.07,11.68,33.33,184.742
17148,12,13,4.0,0.0,25.82,0.83,50.51,13.17,5.02,39.38,78.368
17149,12,14,4.0,0.0,25.8,0.81,49.94,12.27,15.89,37.4,193.912
17150,12,15,4.0,0.0,25.89,0.9,47.57,11.37,14.93,26.76,83.347
17151,12,16,4.0,0.0,25.47,0.47,46.21,11.37,3.57,20.33,238.821
17152,12,17,4.0,0.0,25.3,0.3,48.01,12.72,5.02,19.5,59.6042
17153,12,18,4.0,0.0,25.27,0.27,49.76,12.72,3.73,16.26,0.0
17154,12,19,4.0,0.0,25.13,0.13,49.01,11.82,2.59,14.34,0.0
17155,12,20,4.0,0.0,25.11,0.11,48.95,10.92,1.63,12.62,0.0
17156,12,21,4.0,0.0,25.2,0.2,49.58,10.02,6.48,11.2,0.0
17157,12,22,4.0,0.0,24.9,0.08,50.56,9.13,6.82,10.86,0.0
17158,12,23,4.0,0.0,24.63,0.01,51.77,5.08,6.98,6.98,0.0
17159,12,24,4.0,0.0,24.45,0.01,52.4,2.38,2.43,4.87,0.0
